"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0031630","GO:0031630","regulation of synaptic vesicle fusion to presynaptic active zone membrane","1/79","22/18805",0.0454545454545455,10.8199079401611,2.99331508895035,0.0885046344715593,0.317373761870168,0.280616197993169,"57586",1
"GO:0043574","GO:0043574","peroxisomal transport","1/79","22/18805",0.0454545454545455,10.8199079401611,2.99331508895035,0.0885046344715593,0.317373761870168,0.280616197993169,"225",1
"GO:0060004","GO:0060004","reflex","1/79","22/18805",0.0454545454545455,10.8199079401611,2.99331508895035,0.0885046344715593,0.317373761870168,0.280616197993169,"2697",1
"GO:0072234","GO:0072234","metanephric nephron tubule development","1/79","22/18805",0.0454545454545455,10.8199079401611,2.99331508895035,0.0885046344715593,0.317373761870168,0.280616197993169,"793",1
"GO:0086012","GO:0086012","membrane depolarization during cardiac muscle cell action potential","1/79","22/18805",0.0454545454545455,10.8199079401611,2.99331508895035,0.0885046344715593,0.317373761870168,0.280616197993169,"3759",1
"GO:1901632","GO:1901632","regulation of synaptic vesicle membrane organization","1/79","22/18805",0.0454545454545455,10.8199079401611,2.99331508895035,0.0885046344715593,0.317373761870168,0.280616197993169,"57586",1
"GO:0010959","GO:0010959","regulation of metal ion transport","4/79","403/18805",0.00992555831265509,2.36265979834783,1.79607145500748,0.0896139637995016,0.319516479874436,0.28251075088937,"1812/3787/9495/3759",4
"GO:0006814","GO:0006814","sodium ion transport","3/79","252/18805",0.0119047619047619,2.83378541289934,1.90352186274516,0.0897690810109335,0.319516479874436,0.28251075088937,"388662/57084/6534",3
"GO:0006334","GO:0006334","nucleosome assembly","2/79","120/18805",0.0166666666666667,3.96729957805907,2.11797887526433,0.0906477760703044,0.319516479874436,0.28251075088937,"266812/4674",2
"GO:0008645","GO:0008645","hexose transmembrane transport","2/79","121/18805",0.0165289256198347,3.9345119782404,2.10334154378245,0.0919290341492366,0.319516479874436,0.28251075088937,"1812/23596",2
"GO:1902414","GO:1902414","protein localization to cell junction","2/79","121/18805",0.0165289256198347,3.9345119782404,2.10334154378245,0.0919290341492366,0.319516479874436,0.28251075088937,"4884/8927",2
"GO:0008090","GO:0008090","retrograde axonal transport","1/79","23/18805",0.0434782608695652,10.3494771601541,2.91404653142183,0.0923383209900464,0.319516479874436,0.28251075088937,"4747",1
"GO:0009713","GO:0009713","catechol-containing compound biosynthetic process","1/79","23/18805",0.0434782608695652,10.3494771601541,2.91404653142183,0.0923383209900464,0.319516479874436,0.28251075088937,"9365",1
"GO:0023019","GO:0023019","signal transduction involved in regulation of gene expression","1/79","23/18805",0.0434782608695652,10.3494771601541,2.91404653142183,0.0923383209900464,0.319516479874436,0.28251075088937,"5028",1
"GO:0033238","GO:0033238","regulation of amine metabolic process","1/79","23/18805",0.0434782608695652,10.3494771601541,2.91404653142183,0.0923383209900464,0.319516479874436,0.28251075088937,"1812",1
"GO:0042423","GO:0042423","catecholamine biosynthetic process","1/79","23/18805",0.0434782608695652,10.3494771601541,2.91404653142183,0.0923383209900464,0.319516479874436,0.28251075088937,"9365",1
"GO:0045723","GO:0045723","positive regulation of fatty acid biosynthetic process","1/79","23/18805",0.0434782608695652,10.3494771601541,2.91404653142183,0.0923383209900464,0.319516479874436,0.28251075088937,"225",1
"GO:0045762","GO:0045762","positive regulation of adenylate cyclase activity","1/79","23/18805",0.0434782608695652,10.3494771601541,2.91404653142183,0.0923383209900464,0.319516479874436,0.28251075088937,"1812",1
"GO:0099188","GO:0099188","postsynaptic cytoskeleton organization","1/79","23/18805",0.0434782608695652,10.3494771601541,2.91404653142183,0.0923383209900464,0.319516479874436,0.28251075088937,"4747",1
"GO:1900273","GO:1900273","positive regulation of long-term synaptic potentiation","1/79","23/18805",0.0434782608695652,10.3494771601541,2.91404653142183,0.0923383209900464,0.319516479874436,0.28251075088937,"9495",1
"GO:1902074","GO:1902074","response to salt","1/79","23/18805",0.0434782608695652,10.3494771601541,2.91404653142183,0.0923383209900464,0.319516479874436,0.28251075088937,"4747",1
"GO:0071482","GO:0071482","cellular response to light stimulus","2/79","122/18805",0.0163934426229508,3.9022618800581,2.08886014350359,0.093215645089987,0.320736856243806,0.283589785825576,"54112/23596",2
"GO:0015749","GO:0015749","monosaccharide transmembrane transport","2/79","124/18805",0.0161290322580645,3.83932217231523,2.06035290153648,0.0958046613364728,0.320736856243806,0.283589785825576,"1812/23596",2
"GO:0072009","GO:0072009","nephron epithelium development","2/79","124/18805",0.0161290322580645,3.83932217231523,2.06035290153648,0.0958046613364728,0.320736856243806,0.283589785825576,"10409/793",2
"GO:0014821","GO:0014821","phasic smooth muscle contraction","1/79","24/18805",0.0416666666666667,9.91824894514768,2.83950091539168,0.0961560865443956,0.320736856243806,0.283589785825576,"1812",1
"GO:0033233","GO:0033233","regulation of protein sumoylation","1/79","24/18805",0.0416666666666667,9.91824894514768,2.83950091539168,0.0961560865443956,0.320736856243806,0.283589785825576,"23551",1
"GO:0035335","GO:0035335","peptidyl-tyrosine dephosphorylation","1/79","24/18805",0.0416666666666667,9.91824894514768,2.83950091539168,0.0961560865443956,0.320736856243806,0.283589785825576,"1845",1
"GO:0042438","GO:0042438","melanin biosynthetic process","1/79","24/18805",0.0416666666666667,9.91824894514768,2.83950091539168,0.0961560865443956,0.320736856243806,0.283589785825576,"23596",1
"GO:0045844","GO:0045844","positive regulation of striated muscle tissue development","1/79","24/18805",0.0416666666666667,9.91824894514768,2.83950091539168,0.0961560865443956,0.320736856243806,0.283589785825576,"2697",1
"GO:0048636","GO:0048636","positive regulation of muscle organ development","1/79","24/18805",0.0416666666666667,9.91824894514768,2.83950091539168,0.0961560865443956,0.320736856243806,0.283589785825576,"2697",1
"GO:0060307","GO:0060307","regulation of ventricular cardiac muscle cell membrane repolarization","1/79","24/18805",0.0416666666666667,9.91824894514768,2.83950091539168,0.0961560865443956,0.320736856243806,0.283589785825576,"2697",1
"GO:0061318","GO:0061318","renal filtration cell differentiation","1/79","24/18805",0.0416666666666667,9.91824894514768,2.83950091539168,0.0961560865443956,0.320736856243806,0.283589785825576,"10409",1
"GO:0072112","GO:0072112","podocyte differentiation","1/79","24/18805",0.0416666666666667,9.91824894514768,2.83950091539168,0.0961560865443956,0.320736856243806,0.283589785825576,"10409",1
"GO:0086064","GO:0086064","cell communication by electrical coupling involved in cardiac conduction","1/79","24/18805",0.0416666666666667,9.91824894514768,2.83950091539168,0.0961560865443956,0.320736856243806,0.283589785825576,"2697",1
"GO:0097066","GO:0097066","response to thyroid hormone","1/79","24/18805",0.0416666666666667,9.91824894514768,2.83950091539168,0.0961560865443956,0.320736856243806,0.283589785825576,"9868",1
"GO:1901863","GO:1901863","positive regulation of muscle tissue development","1/79","24/18805",0.0416666666666667,9.91824894514768,2.83950091539168,0.0961560865443956,0.320736856243806,0.283589785825576,"2697",1
"GO:1902275","GO:1902275","regulation of chromatin organization","1/79","24/18805",0.0416666666666667,9.91824894514768,2.83950091539168,0.0961560865443956,0.320736856243806,0.283589785825576,"134353",1
"GO:0001952","GO:0001952","regulation of cell-matrix adhesion","2/79","125/18805",0.016,3.80860759493671,2.04632115412276,0.0971069356509551,0.322522424142489,0.285168552992826,"9480/1845",2
"GO:1903305","GO:1903305","regulation of regulated secretory pathway","2/79","126/18805",0.0158730158730159,3.77838055053245,2.03243352044174,0.0984143008397199,0.322522424142489,0.285168552992826,"57586/5028",2
"GO:0006612","GO:0006612","protein targeting to membrane","2/79","127/18805",0.015748031496063,3.7486295225755,2.01868724609833,0.0997266925148273,0.322522424142489,0.285168552992826,"6747/8851",2
"GO:0003085","GO:0003085","negative regulation of systemic arterial blood pressure","1/79","25/18805",0.04,9.52151898734177,2.76920676415857,0.0999579964087796,0.322522424142489,0.285168552992826,"9365",1
"GO:0006582","GO:0006582","melanin metabolic process","1/79","25/18805",0.04,9.52151898734177,2.76920676415857,0.0999579964087796,0.322522424142489,0.285168552992826,"23596",1
"GO:0006817","GO:0006817","phosphate ion transport","1/79","25/18805",0.04,9.52151898734177,2.76920676415857,0.0999579964087796,0.322522424142489,0.285168552992826,"57084",1
"GO:0007350","GO:0007350","blastoderm segmentation","1/79","25/18805",0.04,9.52151898734177,2.76920676415857,0.0999579964087796,0.322522424142489,0.285168552992826,"10409",1
"GO:0010842","GO:0010842","retina layer formation","1/79","25/18805",0.04,9.52151898734177,2.76920676415857,0.0999579964087796,0.322522424142489,0.285168552992826,"793",1
"GO:0015874","GO:0015874","norepinephrine transport","1/79","25/18805",0.04,9.52151898734177,2.76920676415857,0.0999579964087796,0.322522424142489,0.285168552992826,"5028",1
"GO:0061615","GO:0061615","glycolytic process through fructose-6-phosphate","1/79","25/18805",0.04,9.52151898734177,2.76920676415857,0.0999579964087796,0.322522424142489,0.285168552992826,"2026",1
"GO:0072170","GO:0072170","metanephric tubule development","1/79","25/18805",0.04,9.52151898734177,2.76920676415857,0.0999579964087796,0.322522424142489,0.285168552992826,"793",1
"GO:0072243","GO:0072243","metanephric nephron epithelium development","1/79","25/18805",0.04,9.52151898734177,2.76920676415857,0.0999579964087796,0.322522424142489,0.285168552992826,"793",1
"GO:0072311","GO:0072311","glomerular epithelial cell differentiation","1/79","25/18805",0.04,9.52151898734177,2.76920676415857,0.0999579964087796,0.322522424142489,0.285168552992826,"10409",1
"GO:0072677","GO:0072677","eosinophil migration","1/79","25/18805",0.04,9.52151898734177,2.76920676415857,0.0999579964087796,0.322522424142489,0.285168552992826,"7857",1
"GO:0090280","GO:0090280","positive regulation of calcium ion import","1/79","25/18805",0.04,9.52151898734177,2.76920676415857,0.0999579964087796,0.322522424142489,0.285168552992826,"9495",1
"GO:0030278","GO:0030278","regulation of ossification","2/79","128/18805",0.015625,3.71934335443038,2.00507965111157,0.101044046726931,0.324612219528382,0.287016312657385,"9365/2697",2
"GO:0030282","GO:0030282","bone mineralization","2/79","128/18805",0.015625,3.71934335443038,2.00507965111157,0.101044046726931,0.324612219528382,0.287016312657385,"9365/2697",2
"GO:0017121","GO:0017121","plasma membrane phospholipid scrambling","1/79","26/18805",0.0384615384615385,9.15530671859786,2.70275637105733,0.103744115593215,0.328301357251178,0.290278182181645,"7224",1
"GO:0044550","GO:0044550","secondary metabolite biosynthetic process","1/79","26/18805",0.0384615384615385,9.15530671859786,2.70275637105733,0.103744115593215,0.328301357251178,0.290278182181645,"23596",1
"GO:0046339","GO:0046339","diacylglycerol metabolic process","1/79","26/18805",0.0384615384615385,9.15530671859786,2.70275637105733,0.103744115593215,0.328301357251178,0.290278182181645,"139189",1
"GO:0050927","GO:0050927","positive regulation of positive chemotaxis","1/79","26/18805",0.0384615384615385,9.15530671859786,2.70275637105733,0.103744115593215,0.328301357251178,0.290278182181645,"7857",1
"GO:0051953","GO:0051953","negative regulation of amine transport","1/79","26/18805",0.0384615384615385,9.15530671859786,2.70275637105733,0.103744115593215,0.328301357251178,0.290278182181645,"5028",1
"GO:0090103","GO:0090103","cochlea morphogenesis","1/79","26/18805",0.0384615384615385,9.15530671859786,2.70275637105733,0.103744115593215,0.328301357251178,0.290278182181645,"5456",1
"GO:0090314","GO:0090314","positive regulation of protein targeting to membrane","1/79","26/18805",0.0384615384615385,9.15530671859786,2.70275637105733,0.103744115593215,0.328301357251178,0.290278182181645,"8851",1
"GO:0010563","GO:0010563","negative regulation of phosphorus metabolic process","3/79","271/18805",0.011070110701107,2.63510673081414,1.76101205833492,0.105762415236763,0.333115036817747,0.294534351470398,"7532/22843/1845",3
"GO:0045936","GO:0045936","negative regulation of phosphate metabolic process","3/79","271/18805",0.011070110701107,2.63510673081414,1.76101205833492,0.105762415236763,0.333115036817747,0.294534351470398,"7532/22843/1845",3
"GO:0002837","GO:0002837","regulation of immune response to tumor cell","1/79","27/18805",0.037037037037037,8.81622128457571,2.63979509926349,0.10751450884462,0.333115036817747,0.294534351470398,"7532",1
"GO:0006614","GO:0006614","SRP-dependent cotranslational protein targeting to membrane","1/79","27/18805",0.037037037037037,8.81622128457571,2.63979509926349,0.10751450884462,0.333115036817747,0.294534351470398,"6747",1
"GO:0009312","GO:0009312","oligosaccharide biosynthetic process","1/79","27/18805",0.037037037037037,8.81622128457571,2.63979509926349,0.10751450884462,0.333115036817747,0.294534351470398,"8707",1
"GO:0021895","GO:0021895","cerebral cortex neuron differentiation","1/79","27/18805",0.037037037037037,8.81622128457571,2.63979509926349,0.10751450884462,0.333115036817747,0.294534351470398,"1812",1
"GO:0050926","GO:0050926","regulation of positive chemotaxis","1/79","27/18805",0.037037037037037,8.81622128457571,2.63979509926349,0.10751450884462,0.333115036817747,0.294534351470398,"7857",1
"GO:0051882","GO:0051882","mitochondrial depolarization","1/79","27/18805",0.037037037037037,8.81622128457571,2.63979509926349,0.10751450884462,0.333115036817747,0.294534351470398,"10962",1
"GO:0070129","GO:0070129","regulation of mitochondrial translation","1/79","27/18805",0.037037037037037,8.81622128457571,2.63979509926349,0.10751450884462,0.333115036817747,0.294534351470398,"51335",1
"GO:0071467","GO:0071467","cellular response to pH","1/79","27/18805",0.037037037037037,8.81622128457571,2.63979509926349,0.10751450884462,0.333115036817747,0.294534351470398,"2697",1
"GO:0002070","GO:0002070","epithelial cell maturation","1/79","28/18805",0.0357142857142857,8.50135623869801,2.58001279924234,0.111269240647862,0.334183587589684,0.295479144931637,"2697",1
"GO:0002834","GO:0002834","regulation of response to tumor cell","1/79","28/18805",0.0357142857142857,8.50135623869801,2.58001279924234,0.111269240647862,0.334183587589684,0.295479144931637,"7532",1
"GO:0006007","GO:0006007","glucose catabolic process","1/79","28/18805",0.0357142857142857,8.50135623869801,2.58001279924234,0.111269240647862,0.334183587589684,0.295479144931637,"2026",1
"GO:0021544","GO:0021544","subpallium development","1/79","28/18805",0.0357142857142857,8.50135623869801,2.58001279924234,0.111269240647862,0.334183587589684,0.295479144931637,"1812",1
"GO:0021801","GO:0021801","cerebral cortex radial glia-guided migration","1/79","28/18805",0.0357142857142857,8.50135623869801,2.58001279924234,0.111269240647862,0.334183587589684,0.295479144931637,"8851",1
"GO:0022030","GO:0022030","telencephalon glial cell migration","1/79","28/18805",0.0357142857142857,8.50135623869801,2.58001279924234,0.111269240647862,0.334183587589684,0.295479144931637,"8851",1
