"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0021545","GO:0021545","cranial nerve development","20/3444","65/18805",0.307692307692308,1.68006789958009,2.60058533373544,0.0103481233645617,0.0692395149665112,0.0559438647377714,"3747/5361/84189/3737/6334/10370/1258/9935/1141/10371/55636/91137/3746/5205/1499/91584/3670/3736/3738/1902",20
"GO:0015807","GO:0015807","L-amino acid transport","27/3444","95/18805",0.284210526315789,1.55185219145425,2.55325757166175,0.0103517943016038,0.0692395149665112,0.0559438647377714,"57030/388662/57084/81539/6812/117247/55117/2911/23204/10550/84062/10955/81855/206358/79751/145389/6541/8140/4735/123096/54407/2055/256987/6506/124935/8604/57348",27
"GO:0003300","GO:0003300","cardiac muscle hypertrophy","29/3444","104/18805",0.278846153846154,1.52256153399446,2.53028033690225,0.0106752481983908,0.0713258753816889,0.0576295938321677,"5999/817/2308/90523/9868/7273/6416/27086/3479/5530/5997/6262/5910/9472/4205/8470/493/10611/9759/8654/6093/5465/4211/4089/10273/23125/8678/5578/7074",29
"GO:0030832","GO:0030832","regulation of actin filament length","39/3444","149/18805",0.261744966442953,1.42918527699179,2.49043740742239,0.0107696758538622,0.0718791634388843,0.0580766372906283,"342184/88/5581/85477/53904/29767/5217/11034/4703/81553/5921/57026/8440/57482/2909/9530/57704/5063/6712/56203/830/9873/51474/6710/26999/829/23075/9948/23189/5962/64223/10602/9113/1739/7429/51676/5290/2059/2185",39
"GO:0001678","GO:0001678","intracellular glucose homeostasis","44/3444","172/18805",0.255813953488372,1.39680063744159,2.47538149898745,0.0108271999042326,0.0721075197066599,0.0582611436691412,"2044/4884/111/5176/2308/7447/26137/5295/5581/3745/5127/4986/1080/114/5530/1946/8938/1636/9607/100507043/3098/5532/2729/25874/133308/7776/2309/1392/5563/55638/10497/8622/2876/23516/5566/4089/150/2030/56262/100381270/26056/221937/5290/7074",44
"GO:2000058","GO:2000058","regulation of ubiquitin-dependent protein catabolic process","44/3444","172/18805",0.255813953488372,1.39680063744159,2.47538149898745,0.0108271999042326,0.0721075197066599,0.0582611436691412,"55294/153769/144165/79699/5601/28951/55212/4130/3300/2729/1454/10444/22933/3326/26259/23287/28996/57805/5887/1452/7917/1950/1191/64110/64418/2295/10273/6125/7874/4534/9113/3093/11337/9978/5728/8667/51322/23640/7341/2185/51105/8313/51667/6449",44
"GO:0120034","GO:0120034","positive regulation of plasma membrane bounded cell projection assembly","31/3444","113/18805",0.274336283185841,1.4979366449796,2.51380955356848,0.0108709758783609,0.0722435314279471,0.0583710378725036,"139818/54874/5295/53904/2823/10801/25940/2909/23433/998/26053/26052/8100/9148/989/9750/538/2332/10602/50807/3064/23242/5290/5064/23300/2059/163404/6624/81565/51196/324",31
"GO:1902476","GO:1902476","chloride transmembrane transport","31/3444","113/18805",0.274336283185841,1.4979366449796,2.51380955356848,0.0108709758783609,0.0722435314279471,0.0583710378725036,"63982/2554/57030/2561/57084/8001/3775/1080/2556/2558/9498/203859/2566/57101/3776/23155/2563/6508/1183/1185/57468/1184/2743/256471/56262/5172/6560/57348/2560/2557/6558",31
"GO:0015012","GO:0015012","heparan sulfate proteoglycan biosynthetic process","12/3444","33/18805",0.363636363636364,1.98553479041284,2.68299958302831,0.0109227580827882,0.0724320517236985,0.0585233577426087,"266722/9394/2134/64131/222537/90161/2135/9956/1499/6934/9951/55790",12
"GO:0090162","GO:0090162","establishment of epithelial cell polarity","12/3444","33/18805",0.363636363636364,1.98553479041284,2.68299958302831,0.0109227580827882,0.0724320517236985,0.0585233577426087,"56288/7474/23150/64083/998/284217/4983/55612/4478/2195/57662/4649",12
"GO:0034205","GO:0034205","amyloid-beta formation","18/3444","57/18805",0.315789473684211,1.72428021272694,2.5930657203896,0.0109871160091596,0.0727029804798613,0.0587422616690108,"2043/10313/348/6252/6653/10418/3479/5621/1139/1454/5300/114134/6093/57142/1191/9619/4915/83464",18
"GO:0050982","GO:0050982","detection of mechanical stimulus","18/3444","57/18805",0.315789473684211,1.72428021272694,2.5930657203896,0.0109871160091596,0.0727029804798613,0.0587422616690108,"63982/3356/23349/6323/7273/6335/84059/374462/5270/3776/168507/1000/10343/1499/9033/11280/3736/117532",18
"GO:0001768","GO:0001768","establishment of T cell polarity","7/3444","15/18805",0.466666666666667,2.54810298102981,2.84006993533104,0.0111573063847207,0.0728167242639946,0.0588341639141001,"56603/2319/81704/10758/9750/4627/27",7
"GO:0007216","GO:0007216","G protein-coupled glutamate receptor signaling pathway","7/3444","15/18805",0.466666666666667,2.54810298102981,2.84006993533104,0.0111573063847207,0.0728167242639946,0.0588341639141001,"9455/2912/2899/2911/2914/2776/2913",7
"GO:0010801","GO:0010801","negative regulation of peptidyl-threonine phosphorylation","7/3444","15/18805",0.466666666666667,2.54810298102981,2.84006993533104,0.0111573063847207,0.0728167242639946,0.0588341639141001,"56288/808/200734/805/22933/801/1981",7
"GO:0045187","GO:0045187","regulation of circadian sleep/wake cycle, sleep","7/3444","15/18805",0.466666666666667,2.54810298102981,2.84006993533104,0.0111573063847207,0.0728167242639946,0.0588341639141001,"135/1813/3737/1141/1392/153/134",7
"GO:0048243","GO:0048243","norepinephrine secretion","7/3444","15/18805",0.466666666666667,2.54810298102981,2.84006993533104,0.0111573063847207,0.0728167242639946,0.0588341639141001,"135/6804/5028/3745/1392/150/151",7
"GO:0051481","GO:0051481","negative regulation of cytosolic calcium ion concentration","7/3444","15/18805",0.466666666666667,2.54810298102981,2.84006993533104,0.0111573063847207,0.0728167242639946,0.0588341639141001,"1813/1814/4842/3777/3741/4988/7009",7
"GO:0060746","GO:0060746","parental behavior","7/3444","15/18805",0.466666666666667,2.54810298102981,2.84006993533104,0.0111573063847207,0.0728167242639946,0.0588341639141001,"1812/348980/4986/2908/8932/552/5728",7
"GO:0098969","GO:0098969","neurotransmitter receptor transport to postsynaptic membrane","7/3444","15/18805",0.466666666666667,2.54810298102981,2.84006993533104,0.0111573063847207,0.0728167242639946,0.0588341639141001,"22883/57554/55737/8766/23426/112755/9912",7
"GO:1901160","GO:1901160","primary amino compound metabolic process","7/3444","15/18805",0.466666666666667,2.54810298102981,2.84006993533104,0.0111573063847207,0.0728167242639946,0.0588341639141001,"2903/5153/3350/538/6715/4129/1644",7
"GO:1903358","GO:1903358","regulation of Golgi organization","7/3444","15/18805",0.466666666666667,2.54810298102981,2.84006993533104,0.0111573063847207,0.0728167242639946,0.0588341639141001,"30845/5594/5605/5595/10142/23271/57662",7
"GO:1904936","GO:1904936","interneuron migration","7/3444","15/18805",0.466666666666667,2.54810298102981,2.84006993533104,0.0111573063847207,0.0728167242639946,0.0588341639141001,"1812/1813/120114/26468/5048/55079/170302",7
"GO:2001138","GO:2001138","regulation of phospholipid transport","7/3444","15/18805",0.466666666666667,2.54810298102981,2.84006993533104,0.0111573063847207,0.0728167242639946,0.0588341639141001,"348/10396/21/51761/1622/51499/27166",7
"GO:2001140","GO:2001140","positive regulation of phospholipid transport","7/3444","15/18805",0.466666666666667,2.54810298102981,2.84006993533104,0.0111573063847207,0.0728167242639946,0.0588341639141001,"348/10396/21/51761/1622/51499/27166",7
"GO:0070482","GO:0070482","response to oxygen levels","83/3444","358/18805",0.231843575418994,1.26591708355232,2.40531426273783,0.0112698206791915,0.0733779699533261,0.0592876369481588,"5179/2043/1813/2308/5581/8837/664/2572/358/2982/523/468/5165/4602/5230/537/1788/10370/1636/9114/1386/4519/84890/1141/4536/6262/5743/4842/4540/472/3777/1139/952/5300/3776/7291/7037/4929/665/22933/5789/2309/663/4194/1027/3741/9550/23576/65018/10800/11331/28996/64506/4508/57142/6326/8140/10533/5465/51167/538/3778/4089/58157/4535/64223/7009/1803/2030/1137/23256/677/4538/134/79625/57103/8678/1902/30001/29979/2185/7184/3654",83
"GO:0043648","GO:0043648","dicarboxylic acid metabolic process","28/3444","100/18805",0.28,1.52886178861789,2.51078936979502,0.011297066679413,0.0733779699533261,0.0592876369481588,"85300/2572/4522/56954/445/2806/2744/2805/2746/4190/4942/8803/2729/4191/56267/51011/159/60496/8528/6389/27165/92259/2571/10588/441024/81034/47/200895",28
"GO:0070936","GO:0070936","protein K48-linked ubiquitination","28/3444","100/18805",0.28,1.52886178861789,2.51078936979502,0.011297066679413,0.0733779699533261,0.0592876369481588,"57162/149603/5478/10299/92912/51366/996/997/54765/26268/7322/23327/8452/10477/26249/81790/51529/9025/3093/200933/11337/6500/9978/7325/22978/25948/8881/223082",28
"GO:1903725","GO:1903725","regulation of phospholipid metabolic process","13/3444","37/18805",0.351351351351351,1.91845591235835,2.64787285187368,0.0113026030977081,0.0733779699533261,0.0592876369481588,"3358/3356/2170/341/11261/66036/2181/21/3949/5154/11331/79888/949",13
"GO:1903749","GO:1903749","positive regulation of establishment of protein localization to mitochondrion","13/3444","37/18805",0.351351351351351,1.91845591235835,2.64787285187368,0.0113026030977081,0.0733779699533261,0.0592876369481588,"55294/9868/5599/6721/10055/7332/65018/4836/22885/8314/89781/57602/51100",13
"GO:2000785","GO:2000785","regulation of autophagosome assembly","16/3444","49/18805",0.326530612244898,1.78292919955439,2.59834830101193,0.0114206551052149,0.0738113827209949,0.0596378240524708,"79837/401548/64112/8396/5899/472/8100/65018/203228/57535/81876/23256/4534/8678/51100/8723",16
"GO:0010737","GO:0010737","protein kinase A signaling","9/3444","22/18805",0.409090909090909,2.23372663921444,2.74154104025356,0.0114290131964948,0.0738113827209949,0.0596378240524708,"9495/7273/84059/54976/56892/9590/5962/9867/2200",9
"GO:0021554","GO:0021554","optic nerve development","9/3444","22/18805",0.409090909090909,2.23372663921444,2.74154104025356,0.0114290131964948,0.0738113827209949,0.0596378240524708,"3747/3737/6334/1141/91137/3746/3736/3738/1902",9
"GO:0032401","GO:0032401","establishment of melanosome localization","9/3444","22/18805",0.409090909090909,2.23372663921444,2.74154104025356,0.0114290131964948,0.0738113827209949,0.0596378240524708,"583/357/55212/4644/5861/1639/10540/8766/55686",9
"GO:1902307","GO:1902307","positive regulation of sodium ion transmembrane transport","9/3444","22/18805",0.409090909090909,2.23372663921444,2.74154104025356,0.0114290131964948,0.0738113827209949,0.0596378240524708,"53826/11261/481/6324/4842/1756/54997/2258/65268",9
"GO:0035337","GO:0035337","fatty-acyl-CoA metabolic process","14/3444","41/18805",0.341463414634146,1.86446559587547,2.62375861834461,0.0114846478688953,0.0740161628800575,0.0598032815015173,"2181/2182/23305/84649/201562/11332/23205/284486/79071/5538/6785/2194/31/128486",14
"GO:0097242","GO:0097242","amyloid-beta clearance","14/3444","41/18805",0.341463414634146,1.86446559587547,2.62375861834461,0.0114846478688953,0.0740161628800575,0.0598032815015173,"348/4311/4043/3156/3949/351/8766/6093/1191/7274/1213/1595/3643/3684",14
"GO:0055013","GO:0055013","cardiac muscle cell development","25/3444","87/18805",0.28735632183908,1.56902892920555,2.51890158235137,0.0115035153558587,0.0740606134304869,0.0598391964784195,"5999/88/144165/9868/7273/6416/80206/27086/3479/4703/5997/9472/4205/8470/10611/3670/5465/4211/4089/9215/2274/11149/9474/51676/23363",25
"GO:0014896","GO:0014896","muscle hypertrophy","30/3444","109/18805",0.275229357798165,1.50281302944091,2.4928283232177,0.0115319866586233,0.0741667374811878,0.0599249421619458,"5999/817/2308/90523/9868/7273/6416/27086/3479/5530/5997/6262/5910/9472/4205/8470/493/10611/9759/8654/6093/5465/4211/4089/10273/3488/23125/8678/5578/7074",30
"GO:1903076","GO:1903076","regulation of protein localization to plasma membrane","32/3444","118/18805",0.271186440677966,1.48073780979941,2.48042693923277,0.0116473072434342,0.0748306229648258,0.0604613456840672,"815/817/5583/9378/57628/818/5295/9495/5581/1173/10580/2042/2181/5621/23433/1956/112609/493/25999/9482/1213/1739/9912/8878/7429/163882/8417/598/8500/91461/26060/60",32
"GO:0050954","GO:0050954","sensory perception of mechanical stimulus","49/3444","196/18805",0.25,1.36505516840883,2.43260708512359,0.0116977689075768,0.0750768633103503,0.0606603019677683,"1690/3356/23349/2138/283310/84530/84189/6323/5456/9455/53942/53904/7275/6335/9381/84059/7068/374462/170961/80055/491/4646/1141/5864/5270/259236/125336/3776/1428/1027/55636/501/24139/5205/375612/9750/2876/11280/3736/9948/6647/9215/84899/5172/950/117532/7466/55084/79784",49
"GO:1903825","GO:1903825","organic acid transmembrane transport","41/3444","159/18805",0.257861635220126,1.40798143156634,2.44620622950445,0.0118131990072704,0.0757391318735566,0.0611953990570245,"57030/5999/57084/6534/23507/225/81539/9194/55117/2911/23204/10550/5997/81855/151473/206358/25874/23169/10057/79751/145389/5826/6541/8140/4735/8402/123096/54407/9962/56262/2055/2670/6566/6506/124935/8604/81034/57348/133418/118980/126321",41
"GO:0000423","GO:0000423","mitophagy","27/3444","96/18805",0.28125,1.53568706445993,2.49154328483422,0.0119486693458582,0.0765283822389491,0.0618330943919371,"55294/664/10133/987/401548/6721/54463/81631/665/11140/65018/11331/291/10533/10193/1965/10273/7416/3064/8878/23710/9474/11337/57602/57103/8678/25989",27
"GO:0008203","GO:0008203","cholesterol metabolic process","39/3444","150/18805",0.26,1.41965737514518,2.44337322686264,0.0120432510593285,0.0770112999147746,0.062223280272773,"19/3157/114876/348/341/23780/3638/1080/2770/3422/6309/9420/6721/10858/2222/3156/2224/57704/5594/3949/6307/6646/5563/351/51474/9444/5566/1595/9619/90809/3988/1717/158219/2055/4779/2246/949/47/7436",39
"GO:0001822","GO:0001822","kidney development","76/3444","325/18805",0.233846153846154,1.27685160368087,2.38388163901581,0.0120591195759853,0.0770112999147746,0.062223280272773,"4208/342184/793/2043/10409/5176/2138/2674/4311/2045/8837/1910/358/5915/27031/84159/6664/4072/7704/445/56603/7474/168002/5530/1636/51301/51057/84062/80000/25937/157506/80144/55871/50484/1948/8100/3913/10758/2247/27130/56998/5979/11064/5154/255743/1499/7917/7490/163/4811/7482/1286/25789/4089/8452/10413/26249/3037/271/26108/1592/1512/80114/6385/7484/1739/23129/9500/1644/2246/7466/654/8516/11277/51196/2200",76
"GO:0031396","GO:0031396","regulation of protein ubiquitination","50/3444","201/18805",0.248756218905473,1.35826384916301,2.41793598655175,0.0120614109612763,0.0770112999147746,0.062223280272773,"55294/153769/57162/3984/5581/144165/11261/54602/80762/5601/5478/7336/11170/55859/3300/2729/10625/254170/7332/23251/65018/7334/3326/54765/83593/1499/6478/3301/8452/2295/10273/6125/56271/80279/57561/57697/8878/9474/11337/6500/9978/868/10892/7466/5728/23640/51160/29979/10016/6188",50
"GO:0008154","GO:0008154","actin polymerization or depolymerization","47/3444","187/18805",0.251336898395722,1.3723549286677,2.42302751081513,0.0120824088655112,0.0770658388153792,0.0622673463942623,"342184/9645/88/1730/5581/85477/56907/29767/5217/11034/85462/81553/5921/57026/8440/11170/57482/2909/1072/9530/57704/5063/395/6712/56203/830/9873/51474/6710/26999/829/23075/9948/23189/5962/64223/10602/9113/1739/7456/23242/7429/51676/5290/2059/2185/84221",47
"GO:0006995","GO:0006995","cellular response to nitrogen starvation","6/3444","12/18805",0.5,2.73011033681765,2.83865958833828,0.0126306337352827,0.0789350817375698,0.0637776497701835,"81631/10533/23710/9474/11337/8678",6
"GO:0031223","GO:0031223","auditory behavior","6/3444","12/18805",0.5,2.73011033681765,2.83865958833828,0.0126306337352827,0.0789350817375698,0.0637776497701835,"1813/9378/26047/84189/9379/3064",6
"GO:0032793","GO:0032793","positive regulation of CREB transcription factor activity","6/3444","12/18805",0.5,2.73011033681765,2.83865958833828,0.0126306337352827,0.0789350817375698,0.0637776497701835,"2044/107/9252/114/57118/4345",6
"GO:0034454","GO:0034454","microtubule anchoring at centrosome","6/3444","12/18805",0.5,2.73011033681765,2.83865958833828,0.0126306337352827,0.0789350817375698,0.0637776497701835,"80323/11127/5108/1639/22981/51199",6
"GO:0036295","GO:0036295","cellular response to increased oxygen levels","6/3444","12/18805",0.5,2.73011033681765,2.83865958833828,0.0126306337352827,0.0789350817375698,0.0637776497701835,"2308/523/537/9114/9550/10533",6
"GO:0038026","GO:0038026","reelin-mediated signaling pathway","6/3444","12/18805",0.5,2.73011033681765,2.83865958833828,0.0126306337352827,0.0789350817375698,0.0637776497701835,"7804/1600/1398/5048/1399/7436",6
"GO:0042754","GO:0042754","negative regulation of circadian rhythm","6/3444","12/18805",0.5,2.73011033681765,2.83865958833828,0.0126306337352827,0.0789350817375698,0.0637776497701835,"1813/6421/1392/134/55124/85457",6
"GO:0043562","GO:0043562","cellular response to nitrogen levels","6/3444","12/18805",0.5,2.73011033681765,2.83865958833828,0.0126306337352827,0.0789350817375698,0.0637776497701835,"81631/10533/23710/9474/11337/8678",6
"GO:0071377","GO:0071377","cellular response to glucagon stimulus","6/3444","12/18805",0.5,2.73011033681765,2.83865958833828,0.0126306337352827,0.0789350817375698,0.0637776497701835,"2778/445/114/5566/5573/2740",6
